App,Category,Rating,Reviews,Size_MBs,Installs,Type,Price,Content_Rating,Genres,Last_Updated,Android_Ver
bd's Mongolian Grill,LIFESTYLE,4.2,120,14.0,"10,000",Free,0,Everyone,Lifestyle,"February 23, 2018",4.1 and up
CompTIA A+ Pocket Prep,FAMILY,4.3,1311,14.0,"10,000",Free,0,Everyone,Education,"July 11, 2018",4.4 and up
Jarvis artificial intelligent,FAMILY,3.9,253,14.0,"10,000",Free,0,Everyone,Entertainment,"March 28, 2018",2.3 and up
বাংলা টিভি প্রো BD Bangla TV,FAMILY,4.3,193,14.0,"10,000",Free,0,Everyone,Entertainment,"April 29, 2017",4.0 and up
CJ SO COOL,FAMILY,4.5,145,14.0,"10,000",Free,0,Everyone,Entertainment,"July 11, 2018",4.2 and up
King of Math,FAMILY,4.4,766,14.0,"10,000",Paid,$2.99,Everyone,Education;Education,"May 22, 2018",2.2 and up
Elemental Galaxy Dx - Match3,FAMILY,4.0,127,14.0,"10,000",Free,0,Everyone,Puzzle,"March 11, 2014",2.2 and up
EF English Live Business Tablet,FAMILY,3.3,279,14.0,"10,000",Free,0,Everyone,Education,"December 25, 2017",4.4 and up
the Egg - crack the egg,FAMILY,4.1,211,14.0,"10,000",Free,0,Everyone,Casual,"November 21, 2016",2.3 and up
BZ Straußenführer,TRAVEL_AND_LOCAL,4.3,291,14.0,"10,000",Free,0,Everyone,Travel & Local,"March 17, 2016",4.0 and up
CQ Hotels,TRAVEL_AND_LOCAL,4.3,15,14.0,"10,000",Free,0,Everyone,Travel & Local,"July 6, 2018",4.4 and up
Solar CT PV System Power,PRODUCTIVITY,4.7,315,14.0,"10,000",Free,0,Everyone,Productivity,"January 22, 2018",4.0 and up
Dezeen Magazine RSS Reader,NEWS_AND_MAGAZINES,4.3,350,14.0,"10,000",Free,0,Everyone,News & Magazines,"July 22, 2018",4.2 and up
WFLA News Channel 8 - Tampa FL,NEWS_AND_MAGAZINES,3.8,133,14.0,"10,000",Free,0,Everyone,News & Magazines,"July 18, 2018",5.0 and up
My G:,MAPS_AND_NAVIGATION,3.7,96,14.0,"10,000",Free,0,Everyone,Maps & Navigation,"November 14, 2017",4.1 and up
Guide for DB Xenoverse 2,BOOKS_AND_REFERENCE,4.4,121,8.7,"10,000",Free,0,Everyone,Books & Reference,"December 23, 2016",4.1 and up
Latest 2018 Home Designs,HOUSE_AND_HOME,,174,8.7,"10,000",Free,0,Everyone,House & Home,"July 26, 2018",2.3 and up
I am Rich Plus,FAMILY,4.0,856,8.7,"10,000",Paid,$399.99,Everyone,Entertainment,"May 19, 2018",4.4 and up
"Stickers for Imo, fb, whatsapp",SOCIAL,4.4,214,8.7,"10,000",Free,0,Teen,Social,"October 23, 2016",2.3 and up
Florida Offline Road Map,TRAVEL_AND_LOCAL,3.8,144,8.7,"10,000",Free,0,Everyone,Travel & Local,"October 2, 2014",2.3.3 and up
CU of Colorado Mobile Banking,FINANCE,4.0,347,25.0,"10,000",Free,0,Everyone,Finance,"February 6, 2018",4.1 and up
CU SoCal Mobile Banking,FINANCE,4.0,253,25.0,"10,000",Free,0,Everyone,Finance,"May 2, 2018",4.0.3 and up
Freedom CU,FINANCE,3.6,117,25.0,"10,000",Free,0,Everyone,Finance,"June 22, 2018",4.2 and up
McDelivery Cyprus,FOOD_AND_DRINK,3.3,60,25.0,"10,000",Free,0,Everyone,Food & Drink,"May 14, 2018",4.3 and up
My BP Lab,HEALTH_AND_FITNESS,2.6,186,25.0,"10,000",Free,0,Everyone,Health & Fitness,"May 19, 2018",8.0 and up
Official Madhuban Murli,LIFESTYLE,4.9,301,25.0,"10,000",Free,0,Everyone,Lifestyle,"July 21, 2018",4.4 and up
BMX Boy Bike Stunt Rider Game,GAME,3.8,299,25.0,"10,000",Free,0,Everyone,Racing,"November 10, 2017",4.1 and up
AK-47 Assault Rifle,FAMILY,3.7,165,25.0,"10,000",Free,0,Teen,Entertainment,"April 26, 2015",2.3 and up
Knightfall™ AR,FAMILY,4.2,254,25.0,"10,000",Free,0,Teen,Strategy,"March 17, 2018",7.0 and up
AV High School District,FAMILY,3.5,91,25.0,"10,000",Free,0,Everyone,Education,"April 5, 2018",4.1 and up
Sufara.ba,FAMILY,4.9,285,25.0,"10,000",Free,0,Everyone,Education,"January 5, 2018",4.4 and up
Red Embrace (BL/Yaoi Game),FAMILY,4.3,616,25.0,"10,000",Free,0,Teen,Casual,"June 12, 2018",2.3.3 and up
Cerulean Heart,FAMILY,4.6,2683,25.0,"10,000",Free,0,Mature 17+,Simulation,"June 15, 2018",4.0 and up
Louis CK,FAMILY,4.7,244,25.0,"10,000",Free,0,Mature 17+,Entertainment,"October 11, 2017",4.1 and up
CN Sayin' - Cartoon Network,FAMILY,4.5,85,25.0,"10,000",Free,0,Everyone,Entertainment,"March 27, 2018",4.4 and up
OFF-ROAD SIMULATOR 4x4 : REAL,FAMILY,4.2,109,25.0,"10,000",Free,0,Everyone,Simulation,"April 15, 2017",2.3 and up
ASCCP Mobile,MEDICAL,4.5,63,25.0,"10,000",Paid,$9.99,Everyone,Medical,"October 3, 2016",2.2 and up
"Muscle Premium - Human Anatomy, Kinesiology, Bones",MEDICAL,4.2,168,25.0,"10,000",Paid,$24.99,Everyone,Medical,"August 11, 2017",4.4 and up
ASCCP Mobile,MEDICAL,4.5,63,25.0,"10,000",Paid,$9.99,Everyone,Medical,"October 3, 2016",2.2 and up
"Muscle Premium - Human Anatomy, Kinesiology, Bones",MEDICAL,4.2,168,25.0,"10,000",Paid,$24.99,Everyone,Medical,"August 11, 2017",4.4 and up
Digi-TV.ch,SOCIAL,,62,25.0,"10,000",Free,0,Teen,Social,"May 3, 2018",4.2 and up
Foods Co,SHOPPING,4.3,199,25.0,"10,000",Free,0,Everyone,Shopping,"August 2, 2018",5.0 and up
CV maker for Job Applications and Resume Maker,TOOLS,4.2,75,25.0,"10,000",Free,0,Everyone,Tools,"January 31, 2018",4.0 and up
CV Maker for Job Applications:Photo Resume Builder,TOOLS,4.0,114,25.0,"10,000",Free,0,Everyone,Tools,"June 9, 2018",4.0 and up
R Language Reference Guide,BOOKS_AND_REFERENCE,3.9,54,2.8,"10,000",Free,0,Everyone,Books & Reference,"December 24, 2017",4.0 and up
BD All Sim Offer,BOOKS_AND_REFERENCE,4.5,197,2.8,"10,000",Free,0,Everyone,Books & Reference,"January 3, 2017",4.1 and up
DroidAdmin for Android - Advice,EVENTS,4.2,811,2.8,"10,000",Free,0,Everyone,Events,"May 29, 2018",4.0 and up
Southland CU,FINANCE,3.8,109,2.8,"10,000",Free,0,Everyone,Finance,"July 20, 2017",2.3 and up
Bg TV Online,FAMILY,2.3,50,2.8,"10,000",Free,0,Everyone,Entertainment,"October 21, 2017",4.1 and up
Proverbes du monde,FAMILY,,38,2.8,"10,000",Free,0,Everyone,Entertainment,"March 12, 2018",1.6 and up
Lab Values + Medical Reference,MEDICAL,4.5,133,2.8,"10,000",Paid,$2.99,Everyone,Medical,"August 2, 2014",2.3 and up
BG Monitor Diabetes,MEDICAL,4.4,643,2.8,"10,000",Free,0,Everyone,Medical,"April 23, 2017",4.4 and up
Lite Messenger for Facebook Lite,SOCIAL,3.8,108,2.8,"10,000",Free,0,Teen,Social,"May 28, 2018",4.2 and up
"Unlimited Group Links - Whatsapp, FB, Telegram",SOCIAL,3.4,44,2.8,"10,000",Free,0,Mature 17+,Social,"July 3, 2018",4.0.3 and up
Fulham FC,SPORTS,4.3,401,2.8,"10,000",Free,0,Everyone,Sports,"August 9, 2017",2.3 and up
AK47 Assault Rifle,TOOLS,3.9,54,2.8,"10,000",Free,0,Everyone,Tools,"May 2, 2015",2.2 and up
AP Manager,TOOLS,4.0,177,2.8,"10,000",Free,0,Everyone,Tools,"May 4, 2015",2.3 and up
DB Sound Meter: Measure Noise Level- Decibel Meter,TOOLS,4.3,824,2.8,"10,000",Free,0,Everyone,Tools,"December 13, 2017",4.1 and up
Keyboard Theme Dusk BK Purple,PERSONALIZATION,4.5,248,2.8,"10,000",Free,0,Mature 17+,Personalization,"May 23, 2016",4.0.3 and up
Baby Names,PARENTING,4.5,86,2.8,"10,000",Free,0,Everyone,Parenting,"August 3, 2018",4.0.3 and up
ek tuhi,VIDEO_PLAYERS,4.7,316,2.8,"10,000",Free,0,Everyone,Video Players & Editors,"July 4, 2014",4.0 and up
Bsc Agri Notes,FAMILY,4.5,301,5.6,"10,000",Free,0,Everyone,Education,"July 1, 2018",4.1 and up
EB Mobile,FAMILY,1.7,1172,5.6,"10,000",Free,0,Everyone,Education,"October 9, 2017",4.1 and up
Best DP and Status,SOCIAL,4.2,93,5.6,"10,000",Free,0,Teen,Social,"November 29, 2017",4.1 and up
Verify - Receipts & Expenses,BUSINESS,4.5,413,29.0,"10,000",Free,0,Everyone,Business,"July 25, 2018",5.0 and up
GMAT Question Bank,EDUCATION,4.2,240,29.0,"10,000",Free,0,Everyone,Education,"April 29, 2015",2.3.3 and up
Education First FCU Mobile,FINANCE,2.9,204,29.0,"10,000",Free,0,Everyone,Finance,"May 9, 2018",5.0 and up
First Hawaiian Bank Mobile,FINANCE,2.1,232,29.0,"10,000",Free,0,Everyone,Finance,"May 9, 2018",5.0 and up
Meditation Studio,HEALTH_AND_FITNESS,4.6,1026,29.0,"10,000",Paid,$3.99,Everyone,Health & Fitness,"May 15, 2018",4.3 and up
Sports DV,LIFESTYLE,2.1,86,29.0,"10,000",Free,0,Everyone,Lifestyle,"July 17, 2018",4.3 and up
Alabama DMV Permit Test - AL,FAMILY,4.3,218,29.0,"10,000",Free,0,Everyone,Education,"February 15, 2018",4.4 and up
Hidden Objects Treasure Hunt Adventure Games,FAMILY,4.3,275,29.0,"10,000",Free,0,Everyone,Puzzle,"July 9, 2018",4.4 and up
POLARIS 2MFG,FAMILY,4.8,1228,29.0,"10,000",Free,0,Everyone,Education,"March 28, 2018",4.1 and up
Dr. Muscle,HEALTH_AND_FITNESS,4.0,87,33.0,"10,000",Free,0,Everyone,Health & Fitness,"July 28, 2018",4.0.3 and up
Long Realty AZ Home Search,LIFESTYLE,4.4,132,33.0,"10,000",Free,0,Everyone,Lifestyle,"March 6, 2018",4.1 and up
Sic Bo Rave,GAME,3.9,164,33.0,"10,000",Free,0,Teen,Card,"September 23, 2013",2.3.3 and up
Seattle Sounders FC,SPORTS,3.3,974,33.0,"10,000",Free,0,Everyone,Sports,"August 1, 2018",4.1 and up
El Dorado App,TRAVEL_AND_LOCAL,4.4,221,33.0,"10,000",Free,0,Everyone,Travel & Local,"April 6, 2018",4.1 and up
A. O. Smith,TOOLS,4.2,32,33.0,"10,000",Free,0,Everyone,Tools,"May 21, 2018",4.0 and up
J Dark Ice Substratum Theme,PERSONALIZATION,4.5,164,33.0,"10,000",Free,0,Everyone,Personalization,"July 19, 2018",6.0 and up
Kids Paint Free - Drawing Fun,ART_AND_DESIGN,4.7,121,3.1,"10,000",Free,0,Everyone,Art & Design;Creativity,"July 3, 2018",4.0.3 and up
Recipes and tips for losing weight,BEAUTY,,35,3.1,"10,000",Free,0,Everyone 10+,Beauty,"December 11, 2017",3.0 and up
Girls hairstyles 2018,BEAUTY,4.2,62,3.1,"10,000",Free,0,Everyone,Beauty,"May 28, 2018",4.0.3 and up
Q-Tech Companion App,FOOD_AND_DRINK,1.8,17,3.1,"10,000",Free,0,Everyone,Food & Drink,"March 8, 2017",4.4 and up
Sermon on Proverbs CH Spurgeon,GAME,4.8,35,3.1,"10,000",Free,0,Everyone,Trivia,"July 29, 2016",4.0 and up
Barcelona Calendar,SPORTS,4.4,670,3.1,"10,000",Free,0,Everyone,Sports,"November 17, 2017",4.0.3 and up
BT Remote (SPP) for Bluetooth,TOOLS,4.1,36,3.1,"10,000",Free,0,Everyone,Tools,"October 24, 2016",2.3.3 and up
Herpes Positive Singles Dating,DATING,4.4,198,28.0,"10,000",Free,0,Mature 17+,Dating,"May 18, 2018",4.1 and up
Maps CU,FINANCE,3.5,256,28.0,"10,000",Free,0,Everyone,Finance,"November 2, 2017",4.0.3 and up
Ghosts'n Goblins MOBILE,GAME,3.8,466,28.0,"10,000",Paid,$0.99,Everyone,Arcade,"March 28, 2017",4.1 and up
Pocket U ASW,FAMILY,3.9,93,28.0,"10,000",Free,0,Everyone,Education,"July 25, 2018",4.2 and up
Super AR,FAMILY,3.8,410,28.0,"10,000",Free,0,Teen,Entertainment,"December 18, 2017",4.0 and up
Teen Titans GO Figure!,FAMILY,4.5,1985,28.0,"10,000",Paid,$3.99,Everyone 10+,Action;Action & Adventure,"July 18, 2018",5.1 and up
Pregnant Mom Surgery Newborn Twins Baby Birth Care,FAMILY,4.3,95,28.0,"10,000",Free,0,Teen,Educational,"February 24, 2018",4.1 and up
FR: My Famous Lover,FAMILY,4.0,185,28.0,"10,000",Free,0,Teen,Entertainment,"August 6, 2015",3.0 and up
LabCorp | Patient,MEDICAL,3.6,27,28.0,"10,000",Free,0,Everyone,Medical,"April 19, 2018",4.1 and up
Birmingham City FC,SPORTS,4.5,191,28.0,"10,000",Free,0,Everyone,Sports,"August 1, 2018",4.4 and up
Alabama Road Trips,TRAVEL_AND_LOCAL,4.4,71,28.0,"10,000",Free,0,Everyone,Travel & Local,"October 27, 2017",4.0 and up
P Launcher Theme For Android™ 9.0,PERSONALIZATION,3.9,213,28.0,"10,000",Free,0,Everyone,Personalization,"May 18, 2018",4.0 and up
Gold Wallpapers,PERSONALIZATION,4.5,43,28.0,"10,000",Free,0,Everyone,Personalization,"March 26, 2018",4.0 and up
T-Mobile® FamilyMode™,PARENTING,3.1,103,28.0,"10,000",Free,0,Everyone,Parenting,"June 29, 2018",4.4 and up
Popsicle Sticks and Similar DIY Craft Ideas,ART_AND_DESIGN,4.2,26,12.0,"10,000",Free,0,Everyone,Art & Design,"January 3, 2018",4.1 and up
Prom MakeUp Tutorial,BEAUTY,4.8,104,12.0,"10,000",Free,0,Everyone,Beauty,"June 26, 2018",4.0.3 and up
Q Mobile Banking,FINANCE,4.7,460,12.0,"10,000",Free,0,Everyone,Finance,"June 26, 2018",5.0 and up
Crypto Tracker by BitScreener,FINANCE,4.7,396,12.0,"10,000",Free,0,Everyone,Finance,"August 5, 2018",5.0 and up
CB-Mobile Banking,FINANCE,4.5,96,12.0,"10,000",Free,0,Everyone,Finance,"June 22, 2018",4.4 and up
AND CO,FINANCE,4.5,175,12.0,"10,000",Free,0,Everyone,Finance,"August 3, 2018",5.0 and up
Bird Sounds & Bird Ringtones for Free 2018,LIBRARIES_AND_DEMO,4.6,130,12.0,"10,000",Free,0,Everyone,Libraries & Demo,"February 23, 2018",4.0.3 and up
Music Collector Inventory Organizer UPC Discogs,LIFESTYLE,3.5,155,12.0,"10,000",Free,0,Everyone,Lifestyle,"October 13, 2017",4.1 and up
CE Broker,FAMILY,3.7,190,12.0,"10,000",Free,0,Everyone,Education,"March 22, 2017",4.4 and up
FlexBook,FAMILY,4.3,104,12.0,"10,000",Free,0,Everyone,Education;Education,"May 21, 2018",4.1 and up
Dr. Seuss's ABC,FAMILY,4.7,429,12.0,"10,000",Paid,$3.99,Everyone,Books & Reference;Education,"February 26, 2018",4.0.3 and up
LightMeter (noAds),PHOTOGRAPHY,4.6,617,12.0,"10,000",Paid,$1.99,Everyone,Photography,"November 22, 2016",3.2 and up
Where Am I At?,TRAVEL_AND_LOCAL,3.8,39,12.0,"10,000",Free,0,Everyone,Travel & Local,"October 8, 2016",4.1 and up
BC Highways - Road Conditions,TRAVEL_AND_LOCAL,4.4,382,12.0,"10,000",Free,0,Everyone,Travel & Local,"February 1, 2018",5.0 and up
Deck Simulator for CR,TOOLS,3.4,202,12.0,"10,000",Free,0,Everyone,Tools,"June 16, 2017",4.0.3 and up
Status For WhatsApp DP - pro,PERSONALIZATION,4.4,49,12.0,"10,000",Free,0,Teen,Personalization,"May 31, 2018",4.1 and up
EU Flags Live Wallpaper,PERSONALIZATION,4.3,444,12.0,"10,000",Paid,$0.99,Everyone,Personalization,"November 18, 2013",2.1 and up
DG UPnP Player Free,VIDEO_PLAYERS,3.2,39,12.0,"10,000",Free,0,Everyone,Video Players & Editors,"March 18, 2016",4.0.3 and up
dt.se,NEWS_AND_MAGAZINES,3.1,124,12.0,"10,000",Free,0,Everyone,News & Magazines,"June 29, 2018",4.1 and up
The List,NEWS_AND_MAGAZINES,3.5,66,12.0,"10,000",Free,0,Everyone,News & Magazines,"June 1, 2017",4.1 and up
BL Driver,MAPS_AND_NAVIGATION,3.9,230,12.0,"10,000",Free,0,Everyone,Maps & Navigation,"July 13, 2018",4.1 and up
DQ Events,BUSINESS,2.3,41,20.0,"10,000",Free,0,Everyone,Business,"December 20, 2017",4.0 and up
B.GOOD,FOOD_AND_DRINK,2.9,155,20.0,"10,000",Free,0,Everyone,Food & Drink,"April 4, 2018",4.1 and up
My Movies Pro - Movie & TV Collection Library,LIFESTYLE,4.6,6477,20.0,"10,000",Paid,$7.99,Everyone,Lifestyle,"July 16, 2018",4.1 and up
I am Bread,GAME,4.0,630,20.0,"10,000",Paid,$4.99,Everyone,Adventure,"October 26, 2016",4.4 and up
Monster Park AR - Jurassic Dinosaurs in Real World,FAMILY,3.7,128,20.0,"10,000",Free,0,Everyone,Entertainment,"March 8, 2018",7.0 and up
Sokoban Land DX,FAMILY,3.9,46,20.0,"10,000",Paid,$2.99,Everyone,Puzzle,"January 29, 2018",2.3 and up
Paramedic Protocol Provider,MEDICAL,4.5,171,20.0,"10,000",Paid,$10.00,Everyone 10+,Medical,"September 21, 2017",4.1 and up
Paramedic Protocol Provider,MEDICAL,4.5,171,20.0,"10,000",Paid,$10.00,Everyone 10+,Medical,"September 21, 2017",4.1 and up
Open Sesame - Touch Free Control,MEDICAL,4.4,197,20.0,"10,000",Free,0,Everyone,Medical,"August 2, 2018",7.0 and up
Barcelona News - Sportfusion,SPORTS,4.4,382,20.0,"10,000",Free,0,Everyone,Sports,"March 6, 2018",4.1 and up
FK Željezničar,SPORTS,4.9,1420,20.0,"10,000",Free,0,Everyone,Sports,"July 12, 2018",4.2 and up
Florida Keys,TRAVEL_AND_LOCAL,4.2,92,20.0,"10,000",Free,0,Everyone,Travel & Local,"April 6, 2017",4.0.3 and up
Facial Wrinkle Reduction,BEAUTY,4.6,184,21.0,"10,000",Free,0,Everyone,Beauty,"July 2, 2018",4.1 and up
BSC IT,FAMILY,4.4,847,21.0,"10,000",Free,0,Everyone,Education,"July 16, 2018",4.0.3 and up
EP Chain Reaction,FAMILY,3.9,249,21.0,"10,000",Free,0,Everyone,Casual;Brain Games,"April 10, 2016",2.3 and up
98point6,MEDICAL,4.6,47,21.0,"10,000",Free,0,Everyone,Medical,"August 2, 2018",5.0 and up
Map of Cyprus offline,TRAVEL_AND_LOCAL,4.6,470,21.0,"10,000",Free,0,Everyone,Travel & Local,"March 12, 2018",2.3 and up
Free CV Creator,TOOLS,3.9,37,21.0,"10,000",Free,0,Everyone,Tools,"July 18, 2018",4.4 and up
ClanHQ,COMMUNICATION,2.7,560,37.0,"10,000",Free,0,Everyone,Communication,"July 25, 2018",4.4 and up
AZ Rockets,GAME,4.2,162,37.0,"10,000",Free,0,Everyone,Arcade,"May 25, 2018",4.1 and up
BF at Sea Refueled,GAME,4.4,1849,37.0,"10,000",Free,0,Everyone,Board,"October 20, 2015",2.3.3 and up
Tsuro - The Game of the Path,FAMILY,4.7,2195,37.0,"10,000",Paid,$2.99,Everyone,Board;Brain Games,"August 2, 2016",2.3 and up
Solar System AR ( ARCore ),FAMILY,4.0,211,37.0,"10,000",Free,0,Everyone,Entertainment,"July 23, 2018",7.0 and up
Nemours CareConnect,MEDICAL,4.4,65,37.0,"10,000",Free,0,Everyone,Medical,"April 5, 2018",4.0.3 and up
Florida Travel Guide - TOURIAS,TRAVEL_AND_LOCAL,3.8,80,37.0,"10,000",Free,0,Everyone,Travel & Local,"July 30, 2018",4.0 and up
Disc Label Print,TOOLS,3.0,262,37.0,"10,000",Free,0,Everyone,Tools,"September 20, 2016",4.0 and up
Check Vehicle Tax,AUTO_AND_VEHICLES,3.9,295,2.7,"10,000",Free,0,Everyone,Auto & Vehicles,"July 30, 2018",4.4 and up
Anonymous caller detection,BOOKS_AND_REFERENCE,,161,2.7,"10,000",Free,0,Everyone,Books & Reference,"July 13, 2018",2.3 and up
AP Stamps and Registration,BOOKS_AND_REFERENCE,3.4,82,2.7,"10,000",Free,0,Everyone,Books & Reference,"March 27, 2018",3.0 and up
CM FILE MANAGER Pro,BUSINESS,4.2,2359,2.7,"10,000",Paid,$2.99,Everyone,Business,"February 16, 2016",1.6 and up
ODTMobile,BUSINESS,3.4,15,2.7,"10,000",Free,0,Everyone,Business,"March 10, 2016",2.2 and up
DICT.fr Mobile,BUSINESS,,20,2.7,"10,000",Free,0,Everyone,Business,"July 17, 2018",4.1 and up
BT One Phone Mobile App,COMMUNICATION,3.5,33,2.7,"10,000",Free,0,Everyone,Communication,"September 18, 2017",4.1 and up
EMI/FD/RD/PV/IRR/BEP/EOQ Calc,FINANCE,4.5,58,2.7,"10,000",Free,0,Everyone,Finance,"December 9, 2015",3.0 and up
Bluetooth Control BT->uC FREE,TOOLS,3.8,67,2.7,"10,000",Free,0,Everyone,Tools,"June 6, 2016",3.0 and up
BL Community Icon Pack,PERSONALIZATION,4.0,289,2.7,"10,000",Free,0,Everyone,Personalization,"May 6, 2013",2.1 and up
EC - Encumbrance Search - telangana state,BUSINESS,3.4,45,5.5,"10,000",Free,0,Everyone,Business,"June 18, 2017",2.3 and up
Adult Dirty Emojis,DATING,2.8,80,5.5,"10,000",Free,0,Teen,Dating,"November 6, 2017",4.0.3 and up
Adult Dirty Emojis,DATING,2.8,80,5.5,"10,000",Free,0,Teen,Dating,"November 6, 2017",4.0.3 and up
Adult Dirty Emojis,DATING,2.8,80,5.5,"10,000",Free,0,Teen,Dating,"November 6, 2017",4.0.3 and up
SAMSUNG RETAILMODE 2018,LIBRARIES_AND_DEMO,4.3,6,5.5,"10,000",Free,0,Everyone,Libraries & Demo,"August 3, 2018",4.2 and up
Barista Coffee Dictionary A-Z,LIFESTYLE,4.3,127,5.5,"10,000",Free,0,Everyone,Lifestyle,"June 3, 2016",4.1 and up
Best Park in the Universe,GAME,4.3,3904,5.5,"10,000",Paid,$2.99,Everyone 10+,Action,"September 10, 2014",4.0 and up
CX-WiFi720P,FAMILY,3.1,47,5.5,"10,000",Free,0,Everyone,Entertainment,"November 14, 2015",2.2 and up
350 Diy Room Decor Ideas,ART_AND_DESIGN,4.5,27,17.0,"10,000",Free,0,Everyone,Art & Design,"November 7, 2017",2.3 and up
Photo Editor 2018,BEAUTY,4.5,134,17.0,"10,000",Free,0,Everyone,Beauty,"March 1, 2018",4.0.3 and up
Family Savings CU Mobile,FINANCE,4.3,323,17.0,"10,000",Free,0,Everyone,Finance,"September 8, 2017",4.0.3 and up
FE CPS,FINANCE,3.0,62,17.0,"10,000",Free,0,Everyone,Finance,"June 26, 2017",4.0 and up
Modern Sniper Strike: Best Commando Action 2k18,GAME,4.1,164,17.0,"10,000",Free,0,Everyone,Action,"August 23, 2017",2.3 and up
DRAGON QUEST V,FAMILY,4.7,1667,17.0,"10,000",Paid,$14.99,Teen,Role Playing,"August 1, 2018",2.3 and up
Pinoy Kid Song Ako ay may Lobo,FAMILY,4.6,23,17.0,"10,000",Free,0,Everyone,Education,"September 12, 2016",2.2 and up
Arabic Alphabet Alif Ba Ta Wooden Blocks,FAMILY,4.6,66,17.0,"10,000",Free,0,Everyone,Educational;Education,"February 25, 2018",2.3 and up
Make a burger king,FAMILY,3.8,125,17.0,"10,000",Free,0,Everyone,Casual,"February 21, 2017",4.0 and up
Grenade Practice for CS:GO,FAMILY,4.4,431,17.0,"10,000",Free,0,Everyone,Entertainment,"June 13, 2016",4.0 and up
BK Traffic Control cum Chart,SOCIAL,4.7,549,17.0,"10,000",Free,0,Teen,Social,"June 29, 2016",3.0 and up
FG Finder,TOOLS,,154,17.0,"10,000",Free,0,Everyone,Tools,"July 16, 2018",4.1 and up
HD Themes Toyota Cruiser 70,PERSONALIZATION,4.5,86,17.0,"10,000",Free,0,Teen,Personalization,"October 2, 2016",2.3.3 and up
Ba ba black sheep offline Video,PARENTING,4.2,20,17.0,"10,000",Free,0,Everyone,Parenting,"July 2, 2017",4.0.3 and up
Live Weather Pro,WEATHER,4.8,892,17.0,"10,000",Free,0,Everyone,Weather,"July 17, 2018",4.4 and up
DN,NEWS_AND_MAGAZINES,3.3,78,17.0,"10,000",Free,0,Everyone,News & Magazines,"July 2, 2018",5.0 and up
AE Angry Chef,GAME,4.1,533,39.0,"10,000",Free,0,Everyone 10+,Action,"January 24, 2014",2.1 and up
Ultrasound A-Z,FAMILY,4.5,112,39.0,"10,000",Free,0,Everyone,Education,"June 5, 2018",4.0 and up
DX Simulation Belt for Build henshin,FAMILY,4.5,182,39.0,"10,000",Free,0,Everyone,Simulation,"July 11, 2018",4.1 and up
Acupuncture Assistant,MEDICAL,4.5,492,39.0,"10,000",Paid,$7.99,Everyone,Medical,"April 13, 2018",4.1 and up
EZ TAG Express,TRAVEL_AND_LOCAL,3.2,86,39.0,"10,000",Free,0,Everyone,Travel & Local,"May 17, 2018",4.4 and up
Bitcoin BX Thailand,FINANCE,3.7,120,31.0,"10,000",Free,0,Everyone,Finance,"October 23, 2017",4.0.3 and up
Santa Panda Bubble Christmas,GAME,4.1,101,31.0,"10,000",Free,0,Everyone,Arcade,"March 14, 2017",4.0 and up
DX Simulation for OOO Dx Belt,FAMILY,4.6,67,31.0,"10,000",Free,0,Everyone,Simulation,"August 4, 2018",4.1 and up
Carrier Landings Pro,FAMILY,4.6,5969,31.0,"10,000",Paid,$12.99,Everyone,Simulation,"June 29, 2018",4.1 and up
Fashion Girls Dress up Makeup,FAMILY,4.4,115,31.0,"10,000",Free,0,Everyone,Simulation,"July 13, 2018",4.0 and up
BPme - Mobile Fuel Payment & BP Driver Rewards app,TRAVEL_AND_LOCAL,3.0,69,31.0,"10,000",Free,0,Everyone,Travel & Local,"June 11, 2018",5.0 and up
DWWW 774 Ultimate AM Radio,NEWS_AND_MAGAZINES,4.7,327,31.0,"10,000",Free,0,Everyone,News & Magazines,"June 26, 2018",4.1 and up
DW Amharic by AudioNow Digital,NEWS_AND_MAGAZINES,4.5,322,31.0,"10,000",Free,0,Everyone,News & Magazines,"June 26, 2018",4.1 and up
I Creative Idea,ART_AND_DESIGN,4.7,353,4.2,"10,000",Free,0,Teen,Art & Design,"April 27, 2018",4.1 and up
Real estate court auction information site - Hyundai court auction,HOUSE_AND_HOME,,10,4.2,"10,000",Free,0,Everyone,House & Home,"August 2, 2018",4.3 and up
Learn Artificial Intelligence,FAMILY,4.6,27,4.2,"10,000",Free,0,Everyone,Education,"July 14, 2018",4.1 and up
Where Am I? GPS Loc,TRAVEL_AND_LOCAL,4.6,68,4.2,"10,000",Free,0,Everyone,Travel & Local,"November 14, 2017",4.0.3 and up
AC Troubleshooter,TOOLS,4.7,147,4.2,"10,000",Free,0,Everyone,Tools,"January 8, 2015",3.0 and up
Skill Tree - BL Pre Sequel,FAMILY,4.3,855,7.0,"10,000",Free,0,Teen,Entertainment,"February 22, 2016",2.3.3 and up
AK Booster,TOOLS,3.8,71,7.0,"10,000",Free,0,Everyone,Tools,"May 2, 2018",4.4 and up
REI Co-op Mastercard,FINANCE,2.9,320,23.0,"10,000",Free,0,Everyone,Finance,"June 14, 2018",4.4 and up
Cards Casino:Video Poker & BJ,GAME,4.7,325,23.0,"10,000",Free,0,Teen,Casino,"May 8, 2015",2.3.3 and up
E.G. Chess Free,GAME,4.0,505,23.0,"10,000",Free,0,Everyone,Board,"December 6, 2014",2.3 and up
